txn_id,investor_id,scheme_code,txn_date,amount,txn_type,age_band,income_bucket,city_tier,state
21153,1644,151234,2026-05-02,16017.33,SIP,55-64,10L-20L,Tier 1,Rajasthan
21154,4328,153456,2025-03-24,385204.95,Redemption,45-54,50L+,Tier 1,Maharashtra
21155,3193,153456,2024-05-17,16390.47,SIP,45-54,< 5L,Tier 1,Haryana
21156,2703,145672,2023-12-17,13363.54,SIP,25-34,10L-20L,Tier 3,Karnataka
21157,614,152167,2025-12-31,136499.06,Redemption,35-44,20L-50L,Tier 1,Uttar Pradesh
21158,1312,122639,2025-04-16,48122.48,SIP,35-44,5L-10L,Tier 3,Tamil Nadu
21159,3112,149012,2025-07-26,10701.22,SIP,18-24,10L-20L,Tier 2,Uttar Pradesh
21160,2370,153456,2023-07-01,6331.62,SIP,45-54,5L-10L,Tier 2,Madhya Pradesh
21161,4519,133322,2025-08-15,8228.57,SIP,65+,10L-20L,Tier 3,Karnataka
21162,513,138291,2022-07-08,334232.67,Redemption,18-24,50L+,Tier 3,Kerala
21163,1599,129876,2024-04-20,19527.37,Lumpsum,25-34,5L-10L,Tier 2,Maharashtra
21164,2024,152167,2026-05-20,39708.58,SIP,65+,50L+,Tier 2,Madhya Pradesh
21165,2887,131234,2026-03-02,33114.09,SIP,18-24,10L-20L,Tier 2,Kerala
21166,2246,143256,2024-09-13,233854.14,Lumpsum,45-54,20L-50L,Tier 3,Rajasthan
21167,2241,143256,2024-02-27,983168.69,Lumpsum,25-34,50L+,Tier 2,Delhi
21168,4431,132198,2023-07-03,24087.21,SIP,35-44,20L-50L,Tier 2,Uttar Pradesh
21169,2821,118765,2024-04-20,23441.51,SIP,55-64,50L+,Tier 1,Delhi
21170,1472,129876,2023-03-31,16087.39,Lumpsum,65+,10L-20L,Tier 3,Kerala
21171,542,139847,2023-11-04,166482.03,Redemption,55-64,20L-50L,Tier 2,Maharashtra
21172,65,149012,2022-07-22,361798.68,Lumpsum,55-64,20L-50L,Tier 2,Madhya Pradesh
21173,2240,154321,2022-01-20,18845.45,SIP,65+,20L-50L,Tier 2,West Bengal
21174,2056,153456,2022-01-07,8918.71,SIP,18-24,50L+,Tier 1,Kerala
21175,4252,135773,2023-06-03,29261.46,Redemption,45-54,10L-20L,Tier 3,Kerala
21176,3334,143256,2026-04-12,38745.28,SIP,18-24,< 5L,Tier 3,Kerala
21177,2801,140987,2023-03-16,9375.34,SIP,45-54,20L-50L,Tier 2,Madhya Pradesh
21178,1188,125497,2026-02-13,215725.71,Redemption,45-54,5L-10L,Tier 3,Gujarat
21179,520,154321,2026-01-22,597070.51,Lumpsum,35-44,5L-10L,Tier 1,Telangana
21180,3602,124567,2026-05-25,3236.58,SIP,55-64,20L-50L,Tier 2,Uttar Pradesh
21181,2358,145672,2025-09-27,6323.45,SIP,35-44,10L-20L,Tier 1,Uttar Pradesh
21182,3215,122639,2022-11-25,233054.51,Lumpsum,35-44,5L-10L,Tier 2,Gujarat
21183,2733,149012,2024-08-25,156753.79,Redemption,65+,20L-50L,Tier 2,Rajasthan
21184,3950,136789,2023-12-16,31330.91,SIP,55-64,20L-50L,Tier 2,West Bengal
21185,4371,124567,2025-01-05,983934.57,Lumpsum,55-64,50L+,Tier 2,Telangana
21186,2444,129876,2022-04-27,138965.83,Redemption,65+,< 5L,Tier 1,Telangana
21187,135,115678,2023-12-13,45821.21,Redemption,55-64,< 5L,Tier 2,Rajasthan
21188,3668,149012,2024-04-04,459894.44,Lumpsum,18-24,< 5L,Tier 3,Delhi
21189,2661,116543,2025-05-19,468585.61,Redemption,35-44,20L-50L,Tier 1,Delhi
21190,1414,128472,2023-12-29,12641.68,SIP,55-64,< 5L,Tier 1,Kerala
21191,2037,145672,2025-05-20,162734.95,Redemption,35-44,50L+,Tier 1,Rajasthan
21192,1501,140987,2022-05-09,429528.77,Redemption,18-24,50L+,Tier 3,Madhya Pradesh
21193,2420,118765,2026-03-26,23538.91,SIP,25-34,10L-20L,Tier 1,Karnataka
21194,558,147839,2026-03-06,349290.3,Redemption,18-24,50L+,Tier 3,Rajasthan
21195,1445,144321,2023-07-27,301938.98,Lumpsum,25-34,10L-20L,Tier 1,Madhya Pradesh
21196,4960,122639,2025-01-05,25482.82,SIP,45-54,5L-10L,Tier 2,Rajasthan
21197,398,152167,2022-08-12,8144.78,SIP,65+,10L-20L,Tier 3,Tamil Nadu
21198,3417,118834,2022-03-13,5226.81,SIP,25-34,10L-20L,Tier 1,Uttar Pradesh
21199,1949,125497,2025-09-15,365601.78,Lumpsum,65+,5L-10L,Tier 1,Maharashtra
21200,3310,144321,2023-10-12,15055.68,SIP,25-34,< 5L,Tier 3,Karnataka
21201,719,138291,2025-09-16,110041.14,Lumpsum,25-34,10L-20L,Tier 2,Rajasthan
21202,364,153456,2023-05-26,41091.6,SIP,65+,10L-20L,Tier 3,Maharashtra
21203,2647,132198,2023-09-03,25730.58,Redemption,18-24,5L-10L,Tier 3,Maharashtra
21204,1215,138291,2024-05-29,407708.05,Redemption,25-34,< 5L,Tier 1,Gujarat
21205,3448,124567,2025-06-10,431612.65,Redemption,25-34,5L-10L,Tier 1,Karnataka
21206,783,123456,2023-11-19,205866.28,Redemption,55-64,< 5L,Tier 1,Tamil Nadu
21207,4775,147210,2025-05-28,16688.85,SIP,18-24,50L+,Tier 1,Karnataka
21208,149,120987,2024-04-13,99120.41,Lumpsum,45-54,5L-10L,Tier 2,Haryana
21209,407,149012,2024-02-03,6907.1,SIP,55-64,50L+,Tier 3,Gujarat
21210,4340,124567,2025-10-26,991590.9,Lumpsum,25-34,10L-20L,Tier 3,Delhi
21211,3710,132198,2023-12-21,32490.23,SIP,55-64,5L-10L,Tier 3,Kerala
21212,4224,124567,2022-04-14,110665.68,Lumpsum,45-54,10L-20L,Tier 3,Rajasthan
21213,4038,147210,2026-05-25,833579.09,Lumpsum,25-34,< 5L,Tier 3,Uttar Pradesh
21214,4529,121098,2022-10-02,39274.35,Redemption,55-64,20L-50L,Tier 2,Uttar Pradesh
21215,2796,118765,2025-07-13,32104.26,SIP,18-24,10L-20L,Tier 1,Karnataka
21216,1315,154321,2026-05-22,39376.35,Lumpsum,45-54,5L-10L,Tier 1,Madhya Pradesh
21217,3942,123456,2022-03-24,166669.42,Lumpsum,45-54,< 5L,Tier 2,Maharashtra
21218,2152,150345,2022-11-07,89378.28,Redemption,65+,5L-10L,Tier 1,Uttar Pradesh
21219,2089,149012,2023-12-15,4713.55,Redemption,45-54,< 5L,Tier 3,Delhi
21220,4330,119418,2024-06-17,343088.77,Redemption,45-54,10L-20L,Tier 2,Maharashtra
21221,1055,115678,2025-02-02,100574.28,Redemption,18-24,10L-20L,Tier 1,Haryana
21222,3130,150345,2024-10-02,66656.56,Redemption,18-24,50L+,Tier 1,Haryana
21223,1564,150345,2022-08-03,725703.84,Lumpsum,45-54,10L-20L,Tier 2,Madhya Pradesh
21224,3319,134567,2026-05-13,37851.84,SIP,55-64,50L+,Tier 3,Delhi
21225,3275,122639,2024-10-17,4094.91,SIP,65+,20L-50L,Tier 3,West Bengal
21226,1776,119418,2022-04-13,914302.08,Lumpsum,65+,10L-20L,Tier 2,Telangana
21227,513,138291,2024-06-02,183033.6,Redemption,18-24,50L+,Tier 3,Kerala
21228,3001,146783,2023-09-15,16522.89,SIP,55-64,< 5L,Tier 3,Tamil Nadu
21229,4327,150345,2023-09-02,8809.3,SIP,25-34,< 5L,Tier 2,Maharashtra
21230,469,128472,2025-12-21,40064.1,SIP,65+,5L-10L,Tier 2,Kerala
21231,1860,123456,2025-06-02,1767.61,SIP,55-64,< 5L,Tier 3,Madhya Pradesh
21232,629,131234,2023-02-27,10789.36,SIP,18-24,20L-50L,Tier 2,Karnataka
21233,1548,137654,2023-05-04,16609.75,Redemption,18-24,50L+,Tier 2,Madhya Pradesh
21234,2419,125497,2023-04-21,47731.48,SIP,18-24,< 5L,Tier 1,Delhi
21235,4504,149012,2022-08-21,53345.71,Redemption,45-54,5L-10L,Tier 3,Karnataka
21236,3628,128472,2026-03-18,45161.73,SIP,35-44,< 5L,Tier 3,Karnataka
21237,52,141234,2023-05-18,435492.09,Redemption,35-44,50L+,Tier 3,West Bengal
21238,2175,151234,2025-12-25,17178.78,SIP,45-54,20L-50L,Tier 2,Tamil Nadu
21239,2111,128472,2024-06-17,8130.57,SIP,25-34,5L-10L,Tier 1,Karnataka
21240,3879,136789,2022-06-02,34224.56,SIP,25-34,50L+,Tier 1,Haryana
21241,1215,136789,2025-07-29,529150.62,Lumpsum,25-34,< 5L,Tier 1,Gujarat
21242,4901,122639,2023-02-17,421261.14,Redemption,25-34,20L-50L,Tier 1,Uttar Pradesh
21243,2686,128472,2024-10-14,325656.19,Redemption,55-64,< 5L,Tier 1,Delhi
21244,2047,132198,2024-05-10,407256.68,Lumpsum,45-54,5L-10L,Tier 3,Maharashtra
21245,2107,115678,2024-01-20,184215.87,Lumpsum,25-34,10L-20L,Tier 2,Karnataka
21246,4566,148540,2022-08-01,24308.58,SIP,65+,< 5L,Tier 2,West Bengal
21247,769,121098,2023-12-28,727518.62,Lumpsum,25-34,10L-20L,Tier 1,Madhya Pradesh
21248,250,131234,2024-07-21,448826.94,Redemption,25-34,10L-20L,Tier 3,Maharashtra
21249,3611,125497,2024-04-05,44208.19,SIP,45-54,< 5L,Tier 3,Karnataka
21250,2261,134567,2025-06-01,12333.77,SIP,55-64,20L-50L,Tier 1,West Bengal
21251,495,137654,2025-10-03,117992.2,Lumpsum,25-34,10L-20L,Tier 1,Tamil Nadu
21252,4298,149012,2022-09-27,351794.3,Lumpsum,45-54,50L+,Tier 2,Gujarat
21253,1539,124567,2025-08-05,13889.8,SIP,45-54,50L+,Tier 1,Kerala
21254,1072,146783,2022-08-22,45532.68,SIP,18-24,5L-10L,Tier 1,Kerala
21255,1142,123456,2026-02-17,3152.72,SIP,18-24,20L-50L,Tier 2,Haryana
21256,3341,136789,2022-11-11,41949.63,SIP,55-64,< 5L,Tier 3,Karnataka
21257,1181,133322,2025-07-21,208881.49,Redemption,65+,50L+,Tier 3,West Bengal
21258,430,149012,2024-10-24,14783.15,SIP,55-64,50L+,Tier 3,Haryana
21259,3794,120987,2025-01-24,33137.48,SIP,55-64,10L-20L,Tier 3,Uttar Pradesh
21260,1972,127890,2022-10-28,486931.44,Redemption,25-34,< 5L,Tier 3,Gujarat
21261,3920,154321,2023-01-20,7028.83,SIP,45-54,5L-10L,Tier 3,Gujarat
21262,4988,141234,2022-12-10,552749.61,Lumpsum,18-24,< 5L,Tier 2,Haryana
21263,2757,127890,2024-06-29,45609.81,SIP,18-24,20L-50L,Tier 1,Tamil Nadu
21264,4385,131234,2025-02-10,328536.06,Lumpsum,45-54,10L-20L,Tier 2,Rajasthan
21265,1287,134567,2025-05-22,734356.79,Lumpsum,45-54,10L-20L,Tier 3,Kerala
21266,503,119418,2022-09-29,13013.78,SIP,45-54,20L-50L,Tier 1,Karnataka
21267,1378,148540,2023-03-04,10852.12,SIP,55-64,< 5L,Tier 3,Uttar Pradesh
21268,971,134567,2024-06-14,17990.95,SIP,18-24,5L-10L,Tier 3,Delhi
21269,2058,147839,2023-04-17,163926.36,Redemption,55-64,10L-20L,Tier 2,Karnataka
21270,453,125497,2024-01-06,23362.34,SIP,55-64,10L-20L,Tier 3,Karnataka
21271,1596,153456,2022-12-16,6056.68,SIP,55-64,10L-20L,Tier 1,Maharashtra
21272,4949,118765,2026-03-16,39307.62,SIP,35-44,5L-10L,Tier 1,Haryana
21273,1110,120987,2022-06-27,41856.41,SIP,55-64,< 5L,Tier 2,Telangana
21274,4607,153456,2025-04-16,150051.14,Redemption,35-44,10L-20L,Tier 2,Tamil Nadu
21275,4029,119418,2025-07-02,443821.89,Lumpsum,35-44,10L-20L,Tier 1,Maharashtra
21276,4029,137654,2022-10-29,49273.74,SIP,35-44,10L-20L,Tier 1,Maharashtra
21277,2491,115678,2023-05-30,75872.27,Redemption,18-24,10L-20L,Tier 1,Madhya Pradesh
21278,3960,131234,2024-03-28,19322.65,SIP,35-44,20L-50L,Tier 1,Telangana
21279,4400,141234,2023-06-23,218488.91,Lumpsum,45-54,10L-20L,Tier 3,Rajasthan
21280,386,120987,2023-01-04,567357.82,Lumpsum,18-24,20L-50L,Tier 2,Kerala
21281,4303,118765,2023-03-19,29023.33,SIP,55-64,10L-20L,Tier 1,Kerala
21282,538,138543,2025-12-31,262068.82,Redemption,45-54,10L-20L,Tier 1,Tamil Nadu
21283,2969,147210,2023-06-12,863097.53,Lumpsum,45-54,20L-50L,Tier 3,Telangana
21284,3001,149012,2022-02-19,799048.34,Lumpsum,55-64,< 5L,Tier 3,Tamil Nadu
21285,3081,150345,2022-07-12,8159.69,SIP,55-64,< 5L,Tier 2,Maharashtra
21286,759,132198,2026-01-25,109036.25,Lumpsum,35-44,50L+,Tier 3,Uttar Pradesh
21287,2921,154321,2026-05-06,550151.78,Lumpsum,18-24,10L-20L,Tier 1,Gujarat
21288,1662,122639,2025-04-18,324408.24,Lumpsum,18-24,50L+,Tier 3,Tamil Nadu
21289,565,146783,2022-04-19,35450.26,SIP,18-24,5L-10L,Tier 3,Karnataka
21290,3536,116543,2025-03-08,34167.8,SIP,18-24,20L-50L,Tier 1,Telangana
21291,1381,146783,2026-01-29,5094.75,SIP,55-64,50L+,Tier 3,Telangana
21292,3437,137654,2022-01-10,399077.3,Lumpsum,45-54,50L+,Tier 2,West Bengal
21293,1500,124567,2022-02-05,3270.07,SIP,45-54,50L+,Tier 2,Gujarat
21294,1840,139847,2025-12-24,33993.41,SIP,18-24,< 5L,Tier 1,Haryana
21295,775,125497,2024-01-31,35138.55,Lumpsum,18-24,50L+,Tier 3,Delhi
21296,1668,141234,2024-10-17,27937.53,SIP,18-24,5L-10L,Tier 1,Uttar Pradesh
21297,1308,144321,2023-03-09,21399.5,SIP,35-44,10L-20L,Tier 1,Telangana
21298,2096,140987,2022-09-24,27397.62,SIP,18-24,5L-10L,Tier 1,Maharashtra
21299,1009,152167,2024-04-01,543399.09,Lumpsum,55-64,< 5L,Tier 2,Karnataka
21300,3840,147210,2022-08-26,6431.86,SIP,45-54,5L-10L,Tier 1,Rajasthan
21301,850,147210,2022-10-16,83114.49,Lumpsum,25-34,10L-20L,Tier 2,Madhya Pradesh
21302,4496,119418,2022-03-17,2068.38,SIP,18-24,< 5L,Tier 1,Telangana
21303,659,147210,2024-02-17,412862.56,Redemption,25-34,5L-10L,Tier 1,Karnataka
21304,4273,143256,2022-01-19,439224.44,Redemption,18-24,50L+,Tier 1,Karnataka
21305,1299,137654,2023-06-13,9573.21,SIP,55-64,< 5L,Tier 3,Uttar Pradesh
21306,4514,142517,2023-08-30,8196.26,SIP,25-34,< 5L,Tier 2,West Bengal
21307,3610,137654,2024-05-08,14928.43,SIP,25-34,5L-10L,Tier 1,Haryana
21308,2896,150345,2023-08-03,26411.46,SIP,25-34,20L-50L,Tier 2,Telangana
21309,4550,138291,2022-09-12,45318.23,SIP,35-44,10L-20L,Tier 1,Delhi
21310,3363,120987,2023-07-11,729842.61,Lumpsum,55-64,20L-50L,Tier 2,Maharashtra
21311,2282,142517,2023-11-10,1247.95,SIP,25-34,20L-50L,Tier 3,West Bengal
21312,4785,139847,2022-05-23,361045.69,Redemption,18-24,< 5L,Tier 3,Delhi
21313,3698,135773,2023-05-13,40934.49,SIP,55-64,50L+,Tier 3,West Bengal
21314,58,121098,2026-05-24,140900.72,Lumpsum,25-34,10L-20L,Tier 3,Uttar Pradesh
21315,3594,147839,2023-06-20,48767.37,SIP,65+,5L-10L,Tier 1,Gujarat
21316,2836,143256,2022-03-10,28682.79,SIP,65+,20L-50L,Tier 1,Maharashtra
21317,3593,134567,2024-03-19,22303.75,SIP,55-64,< 5L,Tier 1,Rajasthan
21318,3425,123456,2024-02-20,325432.23,Redemption,55-64,< 5L,Tier 1,Maharashtra
21319,3873,128472,2025-08-29,7572.29,SIP,55-64,20L-50L,Tier 3,Maharashtra
21320,1282,129876,2025-03-18,182744.23,Redemption,55-64,10L-20L,Tier 3,Delhi
21321,1107,154321,2025-02-28,981595.48,Lumpsum,55-64,< 5L,Tier 2,Rajasthan
21322,2579,120987,2025-04-06,119926.03,Redemption,65+,50L+,Tier 3,Telangana
21323,969,147839,2024-11-23,112097.08,Redemption,18-24,20L-50L,Tier 2,Madhya Pradesh
21324,348,123456,2023-06-06,1761.54,SIP,35-44,< 5L,Tier 2,Madhya Pradesh
21325,3433,148540,2024-03-02,10321.09,SIP,25-34,50L+,Tier 3,Kerala
21326,3187,153456,2023-03-24,46531.27,SIP,45-54,20L-50L,Tier 1,Delhi
21327,2268,154321,2025-12-10,199831.4,Lumpsum,35-44,< 5L,Tier 2,Gujarat
21328,4505,144321,2025-06-29,218490.27,Redemption,45-54,10L-20L,Tier 3,Maharashtra
21329,1954,120987,2024-12-13,29886.81,SIP,55-64,< 5L,Tier 1,Kerala
21330,3444,148540,2025-10-07,4651.59,SIP,35-44,20L-50L,Tier 2,Kerala
21331,3316,141234,2022-12-09,17965.96,SIP,45-54,< 5L,Tier 1,Karnataka
21332,2468,139847,2024-03-12,49356.49,SIP,35-44,< 5L,Tier 3,Maharashtra
21333,1257,127890,2022-12-04,772857.81,Lumpsum,65+,10L-20L,Tier 2,Kerala
21334,1310,115678,2022-08-23,208189.07,Lumpsum,55-64,5L-10L,Tier 3,West Bengal
21335,4475,134567,2024-01-16,36832.83,SIP,55-64,20L-50L,Tier 1,Delhi
21336,2820,128472,2025-11-02,253487.45,Lumpsum,35-44,5L-10L,Tier 2,Tamil Nadu
21337,4553,116543,2023-06-08,311384.95,Redemption,35-44,< 5L,Tier 2,Maharashtra
21338,1877,147839,2025-09-04,60347.48,Redemption,65+,20L-50L,Tier 2,Gujarat
21339,4488,137654,2023-12-28,573774.48,Lumpsum,45-54,20L-50L,Tier 2,Kerala
21340,1269,149012,2022-03-09,299687.78,Redemption,65+,20L-50L,Tier 1,Rajasthan
21341,489,135773,2023-12-12,44766.25,SIP,65+,10L-20L,Tier 1,Kerala
21342,2400,141234,2023-07-20,487516.91,Redemption,45-54,< 5L,Tier 2,Maharashtra
21343,3856,138543,2023-11-19,419413.73,Redemption,65+,< 5L,Tier 2,Gujarat
21344,675,153456,2025-05-19,1892.2,SIP,35-44,10L-20L,Tier 1,Maharashtra
21345,2790,149012,2023-05-04,664586.36,Lumpsum,45-54,< 5L,Tier 3,Delhi
21346,3895,136789,2022-03-25,40698.23,Redemption,18-24,10L-20L,Tier 1,Kerala
21347,4280,151234,2022-10-09,17158.47,SIP,55-64,10L-20L,Tier 3,Karnataka
21348,3551,125497,2025-11-06,9415.07,SIP,25-34,5L-10L,Tier 1,Rajasthan
21349,4908,134567,2024-08-31,89423.53,Lumpsum,35-44,5L-10L,Tier 1,Kerala
21350,4647,116543,2025-10-19,6168.72,SIP,65+,10L-20L,Tier 1,Maharashtra
21351,2392,118834,2025-01-08,79261.54,Redemption,25-34,50L+,Tier 3,Telangana
21352,1107,131234,2024-07-26,969299.49,Lumpsum,55-64,< 5L,Tier 2,Rajasthan
21353,3729,142517,2022-04-29,46323.39,SIP,55-64,< 5L,Tier 1,Kerala
21354,2457,122639,2025-11-14,49752.66,SIP,18-24,10L-20L,Tier 1,Telangana
21355,4714,120987,2024-05-01,23094.92,SIP,25-34,20L-50L,Tier 1,Delhi
21356,1178,147839,2023-12-27,355693.87,Lumpsum,18-24,10L-20L,Tier 1,Karnataka
21357,1565,149012,2022-02-25,48596.84,SIP,35-44,20L-50L,Tier 3,Maharashtra
21358,438,134567,2024-09-21,10003.84,SIP,18-24,20L-50L,Tier 1,Maharashtra
21359,4749,144321,2023-09-20,147600.47,Lumpsum,45-54,5L-10L,Tier 3,Maharashtra
21360,3810,143256,2025-09-23,29105.99,SIP,35-44,< 5L,Tier 3,Rajasthan
21361,3753,121098,2025-04-28,529359.0,Lumpsum,45-54,20L-50L,Tier 3,Uttar Pradesh
21362,1120,139847,2025-02-06,26914.79,SIP,18-24,10L-20L,Tier 1,West Bengal
21363,1964,144321,2022-02-23,860054.37,Lumpsum,35-44,5L-10L,Tier 2,Gujarat
21364,2921,133322,2023-01-01,699.58,SIP,18-24,10L-20L,Tier 1,Gujarat
21365,4693,143256,2022-08-25,46563.93,SIP,25-34,10L-20L,Tier 2,Madhya Pradesh
21366,3794,141234,2025-02-06,254078.69,Lumpsum,55-64,10L-20L,Tier 3,Uttar Pradesh
21367,4075,135773,2023-01-24,43988.74,SIP,45-54,50L+,Tier 2,Uttar Pradesh
21368,864,147839,2025-05-16,382254.01,Redemption,45-54,50L+,Tier 1,Kerala
21369,2684,122639,2026-05-21,288325.7,Lumpsum,35-44,10L-20L,Tier 2,Haryana
21370,3727,138543,2023-03-14,23041.27,SIP,65+,20L-50L,Tier 1,West Bengal
21371,2089,115678,2022-08-03,7290.68,Redemption,45-54,< 5L,Tier 3,Delhi
21372,390,123456,2025-09-05,41752.04,SIP,65+,20L-50L,Tier 2,Haryana
21373,3697,122639,2022-06-28,61318.81,Lumpsum,35-44,< 5L,Tier 3,Gujarat
21374,4141,134567,2022-08-10,15782.24,SIP,25-34,50L+,Tier 1,Gujarat
21375,1539,136789,2022-05-07,367515.13,Lumpsum,45-54,50L+,Tier 1,Kerala
21376,3096,145672,2023-10-01,33207.6,SIP,35-44,5L-10L,Tier 2,Madhya Pradesh
21377,2677,150345,2023-01-29,210248.12,Lumpsum,18-24,20L-50L,Tier 3,Telangana
21378,383,148540,2025-12-17,41592.24,SIP,55-64,10L-20L,Tier 3,Haryana
21379,3254,151234,2024-04-01,503798.06,Lumpsum,25-34,5L-10L,Tier 2,Rajasthan
21380,1608,145672,2023-01-21,17530.02,SIP,25-34,5L-10L,Tier 2,West Bengal
21381,4511,128472,2024-05-29,155503.52,Lumpsum,45-54,50L+,Tier 1,Rajasthan
21382,4954,143256,2024-06-27,12677.59,SIP,65+,5L-10L,Tier 2,Telangana
21383,1051,151234,2022-07-09,225964.89,Lumpsum,35-44,5L-10L,Tier 2,Haryana
21384,3175,149012,2023-04-05,470577.86,Redemption,18-24,5L-10L,Tier 3,Telangana
21385,3464,136789,2022-09-12,45655.41,SIP,55-64,< 5L,Tier 1,Rajasthan
21386,4931,138291,2024-04-22,40421.97,SIP,35-44,10L-20L,Tier 1,Haryana
21387,4058,125497,2024-08-22,375054.3,Redemption,45-54,< 5L,Tier 1,Madhya Pradesh
21388,395,135773,2024-02-13,385860.77,Redemption,18-24,< 5L,Tier 3,Delhi
21389,2299,121098,2022-04-29,79860.98,Redemption,25-34,5L-10L,Tier 3,Maharashtra
21390,349,143256,2024-01-27,12254.42,SIP,55-64,10L-20L,Tier 3,Madhya Pradesh
21391,4172,128472,2026-01-17,10915.88,SIP,55-64,5L-10L,Tier 3,Karnataka
21392,744,122639,2025-06-17,460168.28,Lumpsum,65+,< 5L,Tier 1,Haryana
21393,1468,154321,2024-03-20,23644.13,SIP,55-64,20L-50L,Tier 1,Gujarat
21394,3815,154321,2025-02-14,44115.36,SIP,35-44,20L-50L,Tier 2,Madhya Pradesh
21395,89,134567,2025-08-06,89093.87,Lumpsum,65+,50L+,Tier 1,West Bengal
21396,2103,137654,2025-03-27,163406.5,Redemption,65+,10L-20L,Tier 2,Gujarat
21397,4622,141234,2024-07-04,576081.77,Lumpsum,35-44,5L-10L,Tier 2,Kerala
21398,3086,146783,2025-07-24,24523.69,SIP,45-54,< 5L,Tier 2,Madhya Pradesh
21399,2693,129876,2023-05-26,224255.17,Lumpsum,55-64,5L-10L,Tier 3,Delhi
21400,4777,137654,2025-08-21,131259.95,Redemption,55-64,50L+,Tier 3,Rajasthan
21401,4108,121098,2024-09-22,492797.01,Redemption,35-44,5L-10L,Tier 2,Madhya Pradesh
21402,3191,147839,2023-05-27,323922.98,Redemption,55-64,5L-10L,Tier 1,Gujarat
21403,3673,149012,2025-07-12,41190.46,SIP,55-64,50L+,Tier 2,Telangana
21404,4864,152167,2024-11-23,18108.64,SIP,65+,5L-10L,Tier 2,Kerala
21405,1125,118834,2022-10-18,246882.77,Redemption,25-34,50L+,Tier 3,Karnataka
21406,2213,136789,2024-07-31,6246.46,SIP,35-44,20L-50L,Tier 1,Tamil Nadu
21407,286,133322,2023-04-04,36803.28,SIP,35-44,20L-50L,Tier 3,Karnataka
21408,401,135773,2026-01-21,2939.22,SIP,35-44,20L-50L,Tier 1,Kerala
21409,2127,148540,2023-11-05,39965.91,SIP,65+,20L-50L,Tier 1,Gujarat
21410,4894,141234,2025-08-14,35182.96,SIP,35-44,20L-50L,Tier 3,West Bengal
21411,2130,151234,2025-08-15,331019.51,Lumpsum,45-54,20L-50L,Tier 3,Haryana
21412,492,128472,2026-04-01,6215.13,SIP,18-24,50L+,Tier 3,Kerala
21413,438,139847,2023-11-07,181450.41,Redemption,18-24,20L-50L,Tier 1,Maharashtra
21414,4061,144321,2024-02-07,7221.8,SIP,35-44,< 5L,Tier 3,Rajasthan
21415,4359,137654,2024-11-20,27633.97,SIP,35-44,< 5L,Tier 1,Madhya Pradesh
21416,3690,123456,2023-12-20,10203.56,SIP,65+,50L+,Tier 3,Madhya Pradesh
21417,1956,151234,2025-02-06,3521.81,SIP,35-44,20L-50L,Tier 1,Telangana
21418,1214,138291,2025-10-26,30809.53,SIP,18-24,20L-50L,Tier 1,Tamil Nadu
21419,465,150345,2025-07-11,423571.27,Redemption,25-34,20L-50L,Tier 3,Madhya Pradesh
21420,1267,128472,2022-12-05,32805.82,SIP,18-24,50L+,Tier 3,Tamil Nadu
21421,1798,136789,2025-07-30,5595.46,SIP,18-24,< 5L,Tier 1,Madhya Pradesh
21422,4535,121098,2023-01-24,8394.75,SIP,55-64,50L+,Tier 2,Karnataka
21423,4767,141234,2026-03-30,24169.48,SIP,45-54,20L-50L,Tier 1,Tamil Nadu
21424,4594,121098,2024-09-03,872749.35,Lumpsum,25-34,20L-50L,Tier 3,Kerala
21425,305,154321,2025-05-14,32364.08,SIP,35-44,20L-50L,Tier 1,West Bengal
21426,1699,121098,2023-08-10,22845.0,SIP,65+,20L-50L,Tier 1,Telangana
21427,3766,135773,2022-12-21,36597.35,SIP,65+,50L+,Tier 2,Tamil Nadu
21428,4381,119418,2022-01-15,442665.78,Lumpsum,45-54,50L+,Tier 3,Haryana
21429,81,154321,2025-06-11,17523.35,SIP,45-54,< 5L,Tier 1,Maharashtra
21430,2600,122639,2024-10-01,36047.94,SIP,18-24,50L+,Tier 1,Kerala
21431,1600,116543,2023-04-10,31772.66,SIP,55-64,50L+,Tier 3,Maharashtra
21432,3971,131234,2025-10-22,39810.08,SIP,45-54,5L-10L,Tier 1,Kerala
21433,2485,152167,2026-01-01,283341.42,Redemption,55-64,10L-20L,Tier 3,Karnataka
21434,1665,128472,2025-07-28,4585.27,SIP,35-44,10L-20L,Tier 1,West Bengal
21435,1776,147839,2023-02-02,31171.09,Redemption,65+,10L-20L,Tier 2,Telangana
21436,3246,147839,2022-03-27,186276.63,Lumpsum,55-64,10L-20L,Tier 2,Kerala
21437,1320,142517,2025-11-08,5699.34,SIP,18-24,10L-20L,Tier 3,Delhi
21438,982,142517,2025-09-14,116596.36,Redemption,65+,50L+,Tier 1,Haryana
21439,3525,123456,2025-01-08,241302.5,Redemption,18-24,50L+,Tier 2,Delhi
21440,4557,149012,2026-04-30,493963.68,Lumpsum,45-54,< 5L,Tier 2,Madhya Pradesh
21441,2510,121098,2025-05-25,18266.6,SIP,45-54,10L-20L,Tier 2,Gujarat
21442,4527,147839,2025-08-24,42024.74,Redemption,25-34,< 5L,Tier 1,Tamil Nadu
21443,4403,131234,2023-11-13,583191.05,Lumpsum,55-64,5L-10L,Tier 3,Telangana
