investor_id,age_group,gender,city_tier,annual_income_lakh,total_invested,num_transactions,avg_sip_amount
INV002763,18-25,Female,T30,3.5,15743,2,7871.5
INV002764,36-45,Male,B30,40.8,1047488,8,130936.0
INV002765,36-45,Male,T30,57.6,1436955,8,179619.375
INV002766,26-35,Female,T30,8.7,1301026,12,108418.83333333333
INV002767,26-35,Male,T30,10.8,722487,9,80276.33333333333
INV002768,26-35,Male,T30,6.9,7182,1,7182.0
INV002769,18-25,Female,T30,4.5,1500175,11,136379.54545454544
INV002770,36-45,Female,T30,21.5,736893,5,147378.6
INV002771,36-45,Female,T30,45.1,699878,5,139975.6
INV002772,26-35,Male,B30,14.7,778911,10,77891.1
INV002773,36-45,Female,B30,28.0,69451,2,34725.5
INV002774,36-45,Male,T30,58.4,639529,7,91361.28571428571
INV002775,18-25,Female,B30,5.9,1917537,9,213059.66666666666
INV002776,18-25,Male,B30,5.8,1116694,6,186115.66666666666
INV002777,26-35,Male,T30,10.6,1077532,4,269383.0
INV002778,26-35,Female,T30,13.5,578026,4,144506.5
INV002779,26-35,Male,T30,10.4,1632115,11,148374.0909090909
INV002780,36-45,Male,B30,21.2,421087,5,84217.4
INV002781,26-35,Female,T30,13.3,431185,5,86237.0
INV002782,18-25,Male,T30,3.7,985007,5,197001.4
INV002783,26-35,Male,T30,7.0,1426460,12,118871.66666666667
INV002784,26-35,Male,B30,17.7,953818,9,105979.77777777778
INV002785,36-45,Male,T30,20.2,501265,6,83544.16666666667
INV002786,26-35,Female,B30,13.3,1486264,11,135114.9090909091
INV002787,18-25,Male,B30,4.8,730015,8,91251.875
INV002788,26-35,Male,B30,23.5,1174818,10,117481.8
INV002789,26-35,Female,B30,7.8,59762,3,19920.666666666668
INV002790,18-25,Male,T30,4.8,167441,3,55813.666666666664
INV002791,36-45,Male,T30,54.9,16153,3,5384.333333333333
INV002792,18-25,Male,T30,3.6,710709,4,177677.25
INV002793,36-45,Male,B30,54.3,255816,8,31977.0
INV002794,56+,Male,B30,39.9,807593,10,80759.3
INV002795,18-25,Female,T30,4.5,3347,1,3347.0
INV002796,36-45,Male,T30,48.8,590852,7,84407.42857142857
INV002797,36-45,Male,T30,54.3,295435,2,147717.5
INV002798,26-35,Female,B30,24.5,1134730,7,162104.2857142857
INV002799,36-45,Male,T30,50.5,507285,9,56365.0
INV002800,36-45,Male,T30,51.9,170858,8,21357.25
INV002801,18-25,Male,T30,6.4,882502,7,126071.71428571429
INV002802,36-45,Female,T30,32.8,1194797,7,170685.2857142857
INV002803,36-45,Male,B30,31.9,1007412,11,91582.90909090909
INV002804,36-45,Male,T30,39.9,586275,10,58627.5
INV002805,26-35,Female,T30,14.5,343064,4,85766.0
INV002806,46-55,Male,T30,24.2,263473,4,65868.25
INV002807,46-55,Male,T30,26.7,334828,4,83707.0
INV002808,26-35,Male,B30,24.1,972792,9,108088.0
INV002809,36-45,Male,B30,48.6,27992,6,4665.333333333333
INV002810,36-45,Male,B30,33.2,998276,10,99827.6
INV002811,36-45,Male,B30,43.7,1212444,8,151555.5
INV002812,26-35,Female,T30,23.2,327561,1,327561.0
INV002813,26-35,Male,T30,13.5,441820,9,49091.11111111111
INV002814,36-45,Male,T30,40.4,13063,2,6531.5
INV002815,26-35,Male,T30,10.5,385303,2,192651.5
INV002816,26-35,Male,B30,22.8,2884,2,1442.0
INV002817,26-35,Male,T30,15.8,250992,4,62748.0
INV002818,46-55,Female,T30,50.2,65179,4,16294.75
INV002819,26-35,Male,T30,24.1,578093,7,82584.71428571429
INV002820,18-25,Male,T30,7.5,726867,3,242289.0
INV002821,36-45,Male,T30,49.9,531776,2,265888.0
INV002822,46-55,Male,T30,79.5,1210350,11,110031.81818181818
INV002823,26-35,Male,T30,21.5,526123,4,131530.75
INV002824,56+,Male,T30,42.5,1295824,12,107985.33333333333
INV002825,36-45,Male,T30,52.4,269809,4,67452.25
INV002826,26-35,Male,T30,20.5,686810,9,76312.22222222222
INV002827,36-45,Female,B30,58.1,590809,9,65645.44444444444
INV002828,26-35,Male,T30,21.8,1202798,12,100233.16666666667
INV002829,26-35,Male,T30,6.1,225959,4,56489.75
INV002830,56+,Male,B30,72.2,99416,6,16569.333333333332
INV002831,56+,Female,T30,78.0,403398,8,50424.75
INV002832,26-35,Male,T30,15.9,2043853,10,204385.3
INV002833,46-55,Female,T30,52.9,939118,4,234779.5
INV002834,18-25,Male,T30,6.9,1972780,10,197278.0
INV002835,26-35,Male,B30,11.2,66597,7,9513.857142857143
INV002836,36-45,Male,T30,25.2,1649,1,1649.0
INV002837,26-35,Female,T30,14.6,163775,2,81887.5
INV002838,56+,Female,T30,71.9,569559,10,56955.9
INV002839,26-35,Male,B30,14.8,977873,4,244468.25
INV002840,26-35,Female,T30,12.0,579250,5,115850.0
INV002841,26-35,Male,B30,13.2,1317835,12,109819.58333333333
INV002842,36-45,Male,B30,37.5,14799,1,14799.0
INV002843,26-35,Male,B30,11.8,1539809,12,128317.41666666667
INV002844,26-35,Male,B30,15.8,146535,1,146535.0
INV002845,26-35,Female,T30,17.5,301765,3,100588.33333333333
INV002846,36-45,Male,B30,57.1,569385,5,113877.0
INV002847,26-35,Male,B30,13.4,310619,11,28238.090909090908
INV002848,46-55,Male,T30,70.2,419435,2,209717.5
INV002849,26-35,Male,T30,21.3,975989,7,139427.0
INV002850,46-55,Male,T30,76.5,1548230,12,129019.16666666667
INV002851,26-35,Male,B30,16.0,276966,5,55393.2
INV002852,46-55,Male,T30,69.5,1041610,10,104161.0
INV002853,26-35,Male,T30,24.9,1066654,5,213330.8
INV002854,26-35,Female,T30,8.9,39871,4,9967.75
INV002855,26-35,Female,B30,9.9,12212,3,4070.6666666666665
INV002856,26-35,Male,T30,13.2,604068,6,100678.0
INV002857,56+,Male,T30,36.7,832,1,832.0
INV002858,26-35,Male,B30,17.4,170407,4,42601.75
INV002859,26-35,Male,T30,20.1,1293237,10,129323.7
INV002860,46-55,Male,T30,18.9,61602,3,20534.0
INV002861,56+,Female,B30,79.7,729936,10,72993.6
INV002862,56+,Male,T30,72.7,632707,8,79088.375
INV002863,36-45,Female,B30,49.8,810786,9,90087.33333333333
INV002864,26-35,Male,B30,6.8,1526776,10,152677.6
INV002865,18-25,Male,T30,3.3,1256336,10,125633.6
INV002866,46-55,Male,T30,95.2,654591,4,163647.75
INV002867,18-25,Male,T30,5.0,666063,6,111010.5
INV002868,26-35,Female,T30,24.7,1397187,9,155243.0
INV002869,26-35,Male,B30,19.9,810765,8,101345.625
INV002870,26-35,Female,B30,23.7,1131331,12,94277.58333333333
INV002871,26-35,Male,T30,15.2,344821,2,172410.5
INV002872,36-45,Male,T30,47.5,46749,6,7791.5
INV002873,18-25,Male,T30,5.9,1114229,9,123803.22222222222
INV002874,56+,Female,T30,15.0,443630,6,73938.33333333333
INV002875,26-35,Male,T30,23.9,40481,3,13493.666666666666
INV002876,36-45,Female,B30,44.6,421646,4,105411.5
INV002877,36-45,Male,T30,56.5,423220,6,70536.66666666667
INV002878,26-35,Female,T30,17.4,166107,2,83053.5
INV002879,46-55,Male,B30,26.0,743472,11,67588.36363636363
INV002880,26-35,Male,T30,19.8,105098,1,105098.0
INV002881,26-35,Female,B30,11.4,866525,9,96280.55555555556
INV002882,36-45,Male,T30,52.7,850270,5,170054.0
INV002883,26-35,Female,T30,12.5,953534,11,86684.90909090909
INV002884,18-25,Male,T30,7.3,96601,2,48300.5
INV002885,26-35,Male,T30,23.4,479830,3,159943.33333333334
INV002886,18-25,Female,T30,7.1,1000941,12,83411.75
INV002887,36-45,Female,T30,59.6,556503,1,556503.0
INV002888,26-35,Male,B30,9.2,734559,7,104937.0
INV002889,26-35,Male,T30,12.6,654142,2,327071.0
INV002890,36-45,Female,T30,49.2,1654267,10,165426.7
INV002891,36-45,Female,B30,56.5,273593,10,27359.3
INV002892,18-25,Male,T30,4.4,356148,4,89037.0
INV002893,56+,Male,T30,69.4,586694,11,53335.818181818184
INV002894,26-35,Male,T30,10.4,1239365,6,206560.83333333334
INV002895,26-35,Male,B30,10.7,62836,5,12567.2
INV002896,26-35,Male,B30,21.5,80044,6,13340.666666666666
INV002897,26-35,Male,T30,23.1,354310,8,44288.75
INV002898,26-35,Female,T30,8.1,7763,3,2587.6666666666665
INV002899,18-25,Male,B30,7.6,776246,6,129374.33333333333
INV002900,26-35,Female,B30,14.2,480127,7,68589.57142857143
INV002901,26-35,Male,T30,17.4,690651,5,138130.2
INV002902,36-45,Male,T30,35.1,769587,4,192396.75
INV002903,36-45,Male,T30,45.0,688078,9,76453.11111111111
INV002904,36-45,Male,T30,52.2,921012,10,92101.2
INV002905,36-45,Female,T30,32.4,1532174,11,139288.54545454544
INV002906,26-35,Male,T30,19.9,784837,8,98104.625
INV002907,56+,Male,T30,33.4,15867,1,15867.0
INV002908,36-45,Female,B30,28.9,4331,3,1443.6666666666667
INV002909,36-45,Male,B30,44.1,512196,8,64024.5
INV002910,26-35,Female,B30,22.0,386296,3,128765.33333333333
INV002911,26-35,Male,T30,24.1,1450589,10,145058.9
INV002912,26-35,Female,T30,23.6,2286138,12,190511.5
INV002913,56+,Male,T30,28.5,1590174,11,144561.27272727274
INV002914,18-25,Male,B30,7.4,1089489,6,181581.5
INV002915,18-25,Male,T30,7.7,167702,9,18633.555555555555
INV002916,18-25,Male,B30,7.9,375584,1,375584.0
INV002917,18-25,Male,T30,6.4,77355,5,15471.0
INV002918,36-45,Female,B30,18.6,58116,1,58116.0
INV002919,18-25,Female,T30,7.7,2727,1,2727.0
INV002920,36-45,Male,T30,19.5,645236,4,161309.0
INV002921,18-25,Female,B30,5.4,586383,9,65153.666666666664
INV002922,18-25,Male,T30,3.0,651962,3,217320.66666666666
INV002923,26-35,Female,B30,23.0,55913,2,27956.5
INV002924,26-35,Female,T30,14.5,539484,7,77069.14285714286
INV002925,36-45,Female,T30,48.6,258207,4,64551.75
INV002926,26-35,Male,T30,16.6,459914,6,76652.33333333333
INV002927,56+,Male,B30,29.1,384758,11,34978.0
INV002928,26-35,Male,B30,9.4,1692346,10,169234.6
INV002929,26-35,Male,T30,13.0,1885229,9,209469.88888888888
INV002930,36-45,Male,T30,54.0,35422,4,8855.5
INV002931,56+,Female,B30,32.4,1476787,9,164087.44444444444
INV002932,36-45,Female,T30,28.4,2165816,9,240646.22222222222
INV002933,36-45,Female,T30,39.4,1962782,12,163565.16666666666
INV002934,36-45,Male,T30,25.8,858890,10,85889.0
INV002935,18-25,Male,T30,5.6,277910,9,30878.88888888889
INV002936,26-35,Male,T30,17.4,10548,1,10548.0
INV002937,56+,Male,T30,64.5,600588,10,60058.8
INV002938,18-25,Male,T30,7.2,313695,2,156847.5
INV002939,18-25,Male,B30,3.1,1410830,12,117569.16666666667
INV002940,26-35,Male,B30,18.3,1140863,7,162980.42857142858
INV002941,36-45,Female,B30,59.2,1084661,8,135582.625
INV002942,36-45,Male,T30,27.8,421849,12,35154.083333333336
INV002943,26-35,Female,T30,7.6,535855,8,66981.875
INV002944,36-45,Female,B30,28.1,804918,6,134153.0
INV002945,26-35,Male,B30,15.6,772349,10,77234.9
INV002946,26-35,Male,T30,22.8,236429,4,59107.25
INV002947,46-55,Male,B30,73.3,869320,10,86932.0
INV002948,46-55,Male,T30,43.6,1892942,7,270420.28571428574
INV002949,26-35,Female,T30,16.8,355014,5,71002.8
INV002950,46-55,Female,T30,37.4,1333819,12,111151.58333333333
INV002951,36-45,Male,T30,58.6,414948,10,41494.8
INV002952,18-25,Male,B30,7.1,1191005,5,238201.0
INV002953,46-55,Male,B30,62.4,292442,5,58488.4
INV002954,26-35,Female,T30,6.0,1112349,10,111234.9
INV002955,36-45,Female,B30,46.9,246202,2,123101.0
INV002956,36-45,Female,T30,53.7,2368091,9,263121.22222222225
INV002957,26-35,Male,T30,15.5,552185,7,78883.57142857143
INV002958,26-35,Male,B30,10.3,184235,3,61411.666666666664
INV002959,18-25,Male,T30,7.3,20966,2,10483.0
INV002960,36-45,Male,T30,57.1,15426,1,15426.0
INV002961,26-35,Male,T30,13.0,365134,9,40570.444444444445
INV002962,46-55,Female,T30,62.7,12683,1,12683.0
INV002963,26-35,Male,B30,24.0,113711,3,37903.666666666664
INV002964,46-55,Male,B30,84.1,609260,7,87037.14285714286
INV002965,46-55,Male,T30,58.5,275352,1,275352.0
INV002966,26-35,Female,T30,18.4,1617000,9,179666.66666666666
INV002967,18-25,Female,B30,4.7,28737,3,9579.0
INV002968,36-45,Female,T30,16.2,79854,5,15970.8
INV002969,26-35,Male,T30,15.4,1076819,10,107681.9
INV002970,26-35,Female,T30,12.4,984974,4,246243.5
INV002971,36-45,Male,B30,48.3,282181,3,94060.33333333333
INV002972,26-35,Male,T30,17.4,3104,1,3104.0
INV002973,26-35,Male,B30,16.7,452828,6,75471.33333333333
INV002974,26-35,Female,T30,21.9,1468022,12,122335.16666666667
INV002975,26-35,Male,B30,15.1,196089,4,49022.25
INV002976,26-35,Male,B30,23.7,450997,3,150332.33333333334
INV002977,36-45,Female,B30,26.6,10928,4,2732.0
INV002978,36-45,Male,T30,43.5,626613,6,104435.5
INV002979,36-45,Female,T30,56.2,988274,7,141182.0
INV002980,26-35,Male,T30,22.4,247711,6,41285.166666666664
INV002981,18-25,Female,T30,7.3,383521,3,127840.33333333333
INV002982,36-45,Male,T30,22.1,498259,6,83043.16666666667
INV002983,18-25,Male,B30,6.2,1750339,7,250048.42857142858
INV002984,26-35,Male,T30,18.1,860063,10,86006.3
INV002985,36-45,Male,T30,26.4,813008,6,135501.33333333334
INV002986,26-35,Male,B30,11.9,737031,5,147406.2
INV002987,18-25,Male,T30,4.4,1224261,4,306065.25
INV002988,36-45,Male,B30,40.1,723257,3,241085.66666666666
INV002989,46-55,Male,B30,16.3,1154027,11,104911.54545454546
INV002990,46-55,Female,B30,79.4,544955,3,181651.66666666666
INV002991,26-35,Female,T30,13.0,409695,3,136565.0
INV002992,26-35,Male,T30,14.6,231033,6,38505.5
INV002993,46-55,Male,T30,36.0,1510622,9,167846.88888888888
INV002994,18-25,Male,B30,8.0,577429,9,64158.77777777778
INV002995,26-35,Male,T30,21.7,17009,1,17009.0
INV002996,26-35,Male,B30,20.7,2445043,12,203753.58333333334
INV002997,26-35,Male,T30,23.7,802626,8,100328.25
INV002998,36-45,Male,T30,38.4,4850,2,2425.0
INV002999,36-45,Male,B30,16.8,1661,1,1661.0
INV003000,36-45,Male,T30,32.3,54577,7,7796.714285714285
INV003001,56+,Female,B30,48.8,99755,2,49877.5
INV003002,26-35,Male,T30,17.0,873009,8,109126.125
INV003003,18-25,Female,T30,3.1,548947,11,49904.27272727273
INV003004,46-55,Female,T30,34.6,966737,8,120842.125
INV003005,26-35,Male,B30,24.5,731891,11,66535.54545454546
INV003006,26-35,Male,T30,9.5,796257,3,265419.0
INV003007,26-35,Male,B30,21.8,377147,12,31428.916666666668
INV003008,36-45,Female,T30,37.4,1817842,8,227230.25
INV003009,26-35,Male,T30,20.1,566820,12,47235.0
INV003010,36-45,Male,T30,13.7,1012557,7,144651.0
INV003011,18-25,Male,T30,4.4,1047733,10,104773.3
INV003012,36-45,Male,T30,41.8,469660,6,78276.66666666667
INV003013,56+,Male,T30,44.8,333662,3,111220.66666666667
INV003014,26-35,Female,T30,12.3,433729,7,61961.28571428572
INV003015,18-25,Male,T30,4.4,643733,11,58521.181818181816
INV003016,26-35,Male,B30,12.7,1160040,6,193340.0
INV003017,56+,Male,T30,75.3,788360,7,112622.85714285714
INV003018,36-45,Male,T30,14.1,332858,7,47551.142857142855
INV003019,26-35,Male,T30,12.5,2828,1,2828.0
INV003020,56+,Male,T30,77.6,26926,2,13463.0
INV003021,56+,Female,T30,65.0,613677,8,76709.625
INV003022,46-55,Male,T30,60.2,1284892,12,107074.33333333333
INV003023,26-35,Female,T30,13.6,95540,5,19108.0
INV003024,36-45,Female,T30,43.1,1924474,11,174952.18181818182
INV003025,26-35,Female,T30,11.9,787052,11,71550.18181818182
INV003026,36-45,Female,B30,25.7,707779,3,235926.33333333334
INV003027,26-35,Male,T30,20.8,955226,8,119403.25
INV003028,26-35,Female,T30,12.8,1256697,10,125669.7
INV003029,56+,Male,T30,59.8,199036,3,66345.33333333333
INV003030,18-25,Male,B30,3.1,618508,2,309254.0
INV003031,18-25,Male,T30,7.7,1313604,8,164200.5
INV003032,36-45,Male,B30,51.8,48955,2,24477.5
INV003033,36-45,Male,T30,17.3,1199886,11,109080.54545454546
INV003034,26-35,Male,T30,7.2,420507,7,60072.42857142857
INV003035,18-25,Male,T30,6.8,93094,2,46547.0
INV003036,26-35,Male,T30,18.2,399163,10,39916.3
INV003037,18-25,Female,T30,7.6,1304237,12,108686.41666666667
INV003038,18-25,Male,T30,6.0,347648,4,86912.0
INV003039,46-55,Female,T30,85.3,26913,1,26913.0
INV003040,26-35,Female,T30,15.3,1362150,10,136215.0
INV003041,36-45,Male,B30,32.0,1248140,11,113467.27272727272
INV003042,46-55,Male,B30,23.5,735043,5,147008.6
INV003043,26-35,Male,T30,21.2,1292740,11,117521.81818181818
INV003044,18-25,Female,T30,3.2,209389,9,23265.444444444445
INV003045,26-35,Male,T30,12.2,1688041,11,153458.27272727274
INV003046,36-45,Male,T30,12.4,606902,4,151725.5
INV003047,46-55,Male,T30,40.0,1136835,12,94736.25
INV003048,26-35,Female,T30,20.6,548609,6,91434.83333333333
INV003049,26-35,Male,T30,15.5,938743,9,104304.77777777778
INV003050,18-25,Male,T30,7.2,1015060,3,338353.3333333333
INV003051,36-45,Male,B30,40.2,618554,5,123710.8
INV003052,18-25,Female,B30,7.0,387072,3,129024.0
INV003053,46-55,Male,T30,57.4,427097,4,106774.25
INV003054,56+,Female,T30,77.1,1418876,11,128988.72727272728
INV003055,26-35,Female,T30,18.0,805454,8,100681.75
INV003056,26-35,Female,T30,20.6,337542,1,337542.0
INV003057,18-25,Male,T30,6.4,1297567,10,129756.7
INV003058,36-45,Male,B30,46.2,1273119,10,127311.9
INV003059,26-35,Male,B30,18.4,7084,3,2361.3333333333335
INV003060,56+,Female,T30,16.6,1034342,12,86195.16666666667
INV003061,26-35,Female,T30,11.9,889298,8,111162.25
INV003062,46-55,Male,B30,96.3,202392,2,101196.0
INV003063,36-45,Female,T30,45.0,658581,9,73175.66666666667
INV003064,26-35,Male,T30,6.5,585172,4,146293.0
INV003065,46-55,Male,B30,27.9,1046147,9,116238.55555555556
INV003066,26-35,Male,T30,20.4,23985,3,7995.0
INV003067,26-35,Male,T30,8.9,28292,2,14146.0
INV003068,26-35,Male,T30,11.6,530123,6,88353.83333333333
INV003069,56+,Female,T30,59.5,794791,8,99348.875
INV003070,26-35,Male,T30,23.7,1090507,12,90875.58333333333
INV003071,56+,Male,B30,33.7,527526,3,175842.0
INV003072,18-25,Male,B30,3.8,499119,2,249559.5
INV003073,26-35,Male,B30,11.9,1259757,9,139973.0
INV003074,26-35,Male,B30,8.3,1634452,11,148586.54545454544
INV003075,46-55,Male,T30,83.5,927992,11,84362.90909090909
INV003076,26-35,Male,T30,20.2,452138,3,150712.66666666666
INV003077,18-25,Female,B30,4.6,1367565,9,151951.66666666666
INV003078,36-45,Male,T30,57.5,669657,9,74406.33333333333
INV003079,26-35,Male,T30,8.5,618776,7,88396.57142857143
INV003080,26-35,Male,T30,20.5,4678,3,1559.3333333333333
INV003081,56+,Female,T30,73.4,783687,5,156737.4
INV003082,26-35,Male,T30,18.7,553753,10,55375.3
INV003083,56+,Female,B30,41.3,1689101,11,153554.63636363635
INV003084,18-25,Female,T30,6.3,67157,3,22385.666666666668
INV003085,36-45,Female,T30,29.2,639991,3,213330.33333333334
INV003086,26-35,Male,T30,20.2,968216,7,138316.57142857142
INV003087,18-25,Female,B30,6.0,41815,2,20907.5
INV003088,26-35,Female,T30,15.4,364193,2,182096.5
INV003089,26-35,Male,B30,14.1,325119,8,40639.875
INV003090,26-35,Male,T30,16.9,171361,5,34272.2
INV003091,36-45,Female,T30,36.4,347054,11,31550.363636363636
INV003092,26-35,Male,B30,20.0,3436,2,1718.0
INV003093,26-35,Male,B30,16.8,453181,2,226590.5
INV003094,46-55,Male,B30,59.7,17401,1,17401.0
INV003095,18-25,Male,B30,5.1,944591,12,78715.91666666667
INV003096,26-35,Male,B30,12.4,444046,2,222023.0
INV003097,26-35,Male,T30,21.5,1795141,12,149595.08333333334
INV003098,26-35,Female,T30,9.5,66309,3,22103.0
INV003099,36-45,Male,T30,14.4,730569,6,121761.5
INV003100,26-35,Male,T30,16.5,546610,8,68326.25
INV003101,26-35,Female,T30,24.8,1479101,7,211300.14285714287
INV003102,18-25,Male,T30,4.3,1750018,10,175001.8
INV003103,36-45,Female,B30,55.8,23176,5,4635.2
INV003104,26-35,Male,T30,7.8,648363,3,216121.0
INV003105,18-25,Female,T30,6.0,491438,12,40953.166666666664
INV003106,36-45,Male,B30,57.7,247118,1,247118.0
INV003107,18-25,Female,T30,6.2,1086,1,1086.0
INV003108,26-35,Female,T30,15.5,413986,4,103496.5
INV003109,26-35,Male,T30,22.8,571876,5,114375.2
INV003110,26-35,Male,T30,9.0,1010412,8,126301.5
INV003111,18-25,Female,T30,5.9,1348632,10,134863.2
INV003112,26-35,Female,T30,8.5,502807,7,71829.57142857143
INV003113,26-35,Male,T30,22.0,859530,11,78139.09090909091
INV003114,26-35,Female,B30,21.7,316091,1,316091.0
INV003115,26-35,Male,T30,23.9,214459,7,30637.0
INV003116,26-35,Female,B30,8.7,842444,6,140407.33333333334
INV003117,18-25,Female,T30,6.7,1313643,12,109470.25
INV003118,26-35,Male,T30,6.8,434610,3,144870.0
INV003119,18-25,Female,T30,4.6,1330714,8,166339.25
INV003120,26-35,Male,B30,19.1,1139092,7,162727.42857142858
INV003121,36-45,Male,T30,13.7,1228093,12,102341.08333333333
INV003122,26-35,Male,T30,8.3,210488,2,105244.0
INV003123,36-45,Male,B30,36.2,1223696,9,135966.22222222222
INV003124,36-45,Male,T30,28.8,2063719,12,171976.58333333334
INV003125,36-45,Female,T30,30.8,672316,7,96045.14285714286
INV003126,26-35,Female,T30,12.8,160523,1,160523.0
INV003127,46-55,Female,B30,37.0,563480,4,140870.0
INV003128,18-25,Female,B30,7.7,885378,7,126482.57142857143
INV003129,36-45,Female,T30,33.4,1105729,6,184288.16666666666
INV003130,18-25,Male,T30,5.6,648630,7,92661.42857142857
INV003131,36-45,Female,T30,14.9,204149,2,102074.5
INV003132,56+,Male,T30,60.7,585449,5,117089.8
INV003133,46-55,Male,T30,72.8,631177,3,210392.33333333334
INV003134,36-45,Female,T30,41.3,1079199,12,89933.25
INV003135,18-25,Female,T30,3.5,311283,1,311283.0
INV003136,56+,Male,T30,34.4,336392,4,84098.0
INV003137,36-45,Male,B30,15.9,25884,2,12942.0
INV003138,18-25,Male,T30,3.3,531917,2,265958.5
INV003139,36-45,Male,B30,39.4,1303353,12,108612.75
INV003140,26-35,Male,T30,16.9,785605,12,65467.083333333336
INV003141,36-45,Female,T30,40.1,991161,11,90105.54545454546
INV003142,26-35,Male,T30,12.5,56725,3,18908.333333333332
INV003143,18-25,Female,B30,5.9,841214,4,210303.5
INV003144,36-45,Female,T30,38.0,1020806,11,92800.54545454546
INV003145,26-35,Male,T30,22.2,458906,3,152968.66666666666
INV003146,26-35,Male,B30,20.2,1081761,12,90146.75
INV003147,26-35,Male,T30,18.9,290895,5,58179.0
INV003148,18-25,Male,T30,4.0,441228,1,441228.0
INV003149,18-25,Male,B30,4.3,10151,2,5075.5
INV003150,26-35,Female,T30,13.6,936606,8,117075.75
INV003151,56+,Female,B30,69.5,454712,9,50523.555555555555
INV003152,26-35,Male,T30,6.2,6347,1,6347.0
INV003153,36-45,Female,T30,20.5,630949,9,70105.44444444444
INV003154,26-35,Female,B30,17.7,693198,4,173299.5
INV003155,36-45,Male,T30,50.9,417208,2,208604.0
INV003156,26-35,Female,T30,12.7,5644,1,5644.0
INV003157,36-45,Male,T30,44.7,524797,4,131199.25
INV003158,26-35,Male,B30,21.1,583192,10,58319.2
INV003159,36-45,Male,B30,25.9,757978,6,126329.66666666667
INV003160,26-35,Male,T30,24.9,1237277,9,137475.22222222222
INV003161,36-45,Female,B30,30.2,1306447,10,130644.7
INV003162,18-25,Male,T30,4.1,614278,4,153569.5
INV003163,36-45,Female,B30,47.5,123505,3,41168.333333333336
INV003164,26-35,Male,T30,23.9,52460,4,13115.0
INV003165,26-35,Male,B30,19.4,500700,7,71528.57142857143
INV003166,26-35,Female,T30,7.1,454721,6,75786.83333333333
